path,line,kind,target,snippet
core/services/supabase-service.js,7,window_global,ParisSupabaseClient,if(window.LuviaSupabaseClient||window.ParisSupabaseClient){client=window.LuviaSupabaseClient||window.ParisSupabaseClient;window.LuviaSupabaseClient=client;window.ParisSupabaseClient=client;return client;}
core/services/supabase-service.js,8,window_global,supabase,"const factory=window.supabase?.createClient,c=config();"
core/services/supabase-service.js,13,window_global,LuviaSupabaseClient,created+=1;window.LuviaSupabaseClient=client;window.ParisSupabaseClient=client;
core/services/supabase-service.js,13,window_global,ParisSupabaseClient,created+=1;window.LuviaSupabaseClient=client;window.ParisSupabaseClient=client;
core/services/supabase-service.js,14,window_global,dispatchEvent,"window.dispatchEvent(new CustomEvent('luvia:supabase-client-ready',{detail:{instances:created}}));"
core/services/supabase-service.js,14,event_dispatch,luvia:supabase-client-ready,"window.dispatchEvent(new CustomEvent('luvia:supabase-client-ready',{detail:{instances:created}}));"
core/services/supabase-service.js,17,window_global,LuviaAuth,async function start(){if(startPromise)return startPromise;startPromise=(async()=>{const c=create();await (window.LuviaAuth||window.ParisAuth).init(c);return c})().catch(e=>{startPromise=null;throw e});return startPromise;}
core/services/supabase-service.js,17,window_global,ParisAuth,async function start(){if(startPromise)return startPromise;startPromise=(async()=>{const c=create();await (window.LuviaAuth||window.ParisAuth).init(c);return c})().catch(e=>{startPromise=null;throw e});return startPromise;}
core/services/supabase-service.js,19,window_global,LuviaSupabaseClient,function getClient(){return client||window.LuviaSupabaseClient||window.ParisSupabaseClient||null;}
core/services/supabase-service.js,19,window_global,ParisSupabaseClient,function getClient(){return client||window.LuviaSupabaseClient||window.ParisSupabaseClient||null;}
core/services/supabase-service.js,20,window_global,LuviaSupabaseClient,"function diagnostics(){return Object.freeze({ready:Boolean(getClient()),instances:created || ((window.LuviaSupabaseClient||window.ParisSupabaseClient)?1:0),version:'2.0.0'});}"
core/services/supabase-service.js,20,window_global,ParisSupabaseClient,"function diagnostics(){return Object.freeze({ready:Boolean(getClient()),instances:created || ((window.LuviaSupabaseClient||window.ParisSupabaseClient)?1:0),version:'2.0.0'});}"
core/services/supabase-service.js,21,window_global,LuviaSupabaseService,"window.LuviaSupabaseService=Object.freeze({version:'2.0.0',create,start,rpc,getClient,diagnostics});"
core/ai/ai-tool-registry.js,7,window_global,LuviaTripContext,"register({name:'trip.current',description:'Aktive Reise ohne private Kontakt- oder Buchungsdaten.',read:()=>window.LuviaTripContext?.getActiveTrip?.()||window.LuviaAppState?.getSnapshot?.()?.trip?.trip||null});"
core/ai/ai-tool-registry.js,7,window_global,LuviaAppState,"register({name:'trip.current',description:'Aktive Reise ohne private Kontakt- oder Buchungsdaten.',read:()=>window.LuviaTripContext?.getActiveTrip?.()||window.LuviaAppState?.getSnapshot?.()?.trip?.trip||null});"
core/ai/ai-tool-registry.js,8,window_global,LuviaUserPreferences,"register({name:'preferences.current',description:'Ausdrücklich bestätigte globale Nutzerpräferenzen.',read:()=>window.LuviaUserPreferences?.get?.()||{}});"
core/ai/ai-tool-registry.js,9,window_global,LuviaTravelContext,"register({name:'travel.context',description:'Zeit, Reisephase und optional grober Standort.',read:()=>window.LuviaTravelContext?.snapshot?.()||{}});"
core/ai/ai-tool-registry.js,10,window_global,LuviaPlaceRuntime,"register({name:'places.saved',description:'Bereits gespeicherte Reiseorte als Evidence.',read:()=>window.LuviaPlaceRuntime?.snapshot?.()||window.LuviaPlaceCollections?.diagnostics?.()||{}});"
core/ai/ai-tool-registry.js,10,window_global,LuviaPlaceCollections,"register({name:'places.saved',description:'Bereits gespeicherte Reiseorte als Evidence.',read:()=>window.LuviaPlaceRuntime?.snapshot?.()||window.LuviaPlaceCollections?.diagnostics?.()||{}});"
core/ai/ai-tool-registry.js,11,window_global,LuviaScheduleIntelligence,"register({name:'schedule.current',description:'Aktuelle geplante Ereignisse.',read:()=>window.LuviaScheduleIntelligence?.snapshot?.()||{}});"
core/ai/ai-tool-registry.js,12,window_global,LuviaTodayIntelligence,"register({name:'today.current',description:'Aktueller Tageskontext, freie Fenster und Konflikte.',read:()=>window.LuviaTodayIntelligence?.snapshot?.()||{}});"
core/ai/ai-tool-registry.js,13,window_global,LuviaRecommendations,"register({name:'recommendations.current',description:'Bestehende Empfehlungen und Entscheidungen.',read:()=>window.LuviaRecommendations?.snapshot?.()||{}});"
core/ai/ai-tool-registry.js,15,window_global,LuviaJourneyKnowledgeGraph,"register({name:'journey.context',domain:'journey',description:'Vollständiger cloud-autoritativer Journey Context mit Timeline, Places, Reservierungen und Evidence.',trust:'cloud',read:args=>window.LuviaJourneyKnowledgeGraph?.load?.({force:B"
core/ai/ai-tool-registry.js,16,window_global,LuviaJourneyKnowledgeGraph,"register({name:'journey.events',domain:'journey',description:'Alle aufgelösten geplanten und historischen Reiseereignisse.',trust:'cloud',read:async args=>(await window.LuviaJourneyKnowledgeGraph?.load?.({force:Boolean(args?.force)}))?.even"
core/ai/ai-tool-registry.js,17,window_global,LuviaJourneyKnowledgeGraph,"register({name:'journey.reservations',domain:'journey',description:'Aufgelöste Restaurant- und Reservierungsdaten der aktiven Reise.',trust:'cloud',read:async args=>(await window.LuviaJourneyKnowledgeGraph?.load?.({force:Boolean(args?.force"
core/ai/ai-tool-registry.js,18,window_global,LuviaJourneyKnowledgeGraph,"register({name:'journey.evidence',domain:'journey',description:'Belegbare Fakten und Quellen des Journey Knowledge Graph.',trust:'cloud',read:async args=>(await window.LuviaJourneyKnowledgeGraph?.load?.({force:Boolean(args?.force)}))?.evide"
core/ai/ai-tool-registry.js,19,window_global,LuviaAIMemory,"register({name:'memory.signals',description:'Belegte, getrennt vom Profil gespeicherte Lernsignale.',read:async()=>{await window.LuviaAIMemory?.load?.();return window.LuviaAIMemory?.snapshot?.()||{signals:[]}}});"
core/ai/ai-tool-registry.js,19,window_global,LuviaAIMemory,"register({name:'memory.signals',description:'Belegte, getrennt vom Profil gespeicherte Lernsignale.',read:async()=>{await window.LuviaAIMemory?.load?.();return window.LuviaAIMemory?.snapshot?.()||{signals:[]}}});"
core/ai/ai-tool-registry.js,24,window_global,LuviaAITools,"window.LuviaAITools=Object.freeze({version:VERSION,register,invoke,collect,list,diagnostics});"
core/ai/ai-output-validator.js,25,window_global,LuviaAIOutputValidator,"window.LuviaAIOutputValidator=Object.freeze({version:VERSION,validate,planningDialogue,discoveryPlan,ranking,dashboard,timeline,signals});"
core/ai/ai-model-router.js,10,window_global,LuviaAICapabilities,const definition=typeof capability==='string'?window.LuviaAICapabilities?.get?.(capability):capability;
core/ai/ai-model-router.js,15,window_global,LuviaAIModelRouter,"window.LuviaAIModelRouter=Object.freeze({version:VERSION,tiers:TIERS,resolve,diagnostics});"
core/ai/ai-capability-registry.js,35,window_global,LuviaAICapabilities,"window.LuviaAICapabilities=Object.freeze({version:VERSION,register,get,list,diagnostics});"
core/ai/ai-domain-registry.js,7,window_global,LuviaAIDomains,"].forEach(register);function get(id){return clone(domains.get(String(id))||null)}function list(){return[...domains.values()].map(clone)}function diagnostics(){return{version:VERSION,count:domains.size,domains:list()}}window.LuviaAIDomains=O"
core/ai/ai-core.js,11,window_global,dispatchEvent,"function emit(reason,detail={}){listeners.forEach(fn=>{try{fn({reason,...detail})}catch{}});window.dispatchEvent(new CustomEvent('luvia:ai-changed',{detail:{reason,...detail}}))}"
core/ai/ai-core.js,11,event_dispatch,luvia:ai-changed,"function emit(reason,detail={}){listeners.forEach(fn=>{try{fn({reason,...detail})}catch{}});window.dispatchEvent(new CustomEvent('luvia:ai-changed',{detail:{reason,...detail}}))}"
core/ai/ai-core.js,13,window_global,LuviaPlanningDialogue,"if(capability==='planning.dialogue')return window.LuviaPlanningDialogue?.localDecompose?.(input)||{understanding:String(input.userGoal||''),goals:[{type:'open',label:String(input.userGoal||'Reisemoment planen'),source:'user'}],hardConstrain"
core/ai/ai-core.js,23,window_global,LuviaAICapabilities,const definition=window.LuviaAICapabilities?.get?.(capability);if(!definition)throw new Error(`AI_CAPABILITY_UNKNOWN:${capability}`);
core/ai/ai-core.js,24,window_global,LuviaAIPolicy,"window.LuviaAIPolicy.assertMode(definition,['READ','DRAFT']);"
core/ai/ai-core.js,25,window_global,LuviaAIContext,"const context=await window.LuviaAIContext.assemble(capability,{currentMoment:input.currentMoment||input, candidatePlaces:input.candidates||[],extraContext:input.extraContext||{}});"
core/ai/ai-core.js,28,window_global,LuviaAIModelRouter,"const tier=window.LuviaAIModelRouter.resolve(definition,options);"
core/ai/ai-core.js,31,window_global,LuviaOpenAIProvider,"const response=await window.LuviaOpenAIProvider.run({capability,tier:tier.id,input:window.LuviaAIPolicy.sanitize(input),context,schema:definition.schema},{timeoutMs:definition.timeoutMs});"
core/ai/ai-core.js,31,window_global,LuviaAIPolicy,"const response=await window.LuviaOpenAIProvider.run({capability,tier:tier.id,input:window.LuviaAIPolicy.sanitize(input),context,schema:definition.schema},{timeoutMs:definition.timeoutMs});"
core/ai/ai-core.js,32,window_global,LuviaAIOutputValidator,"const data=window.LuviaAIOutputValidator.validate(definition.schema,response?.data?.result||response?.data||{});"
core/ai/ai-core.js,39,window_global,LuviaAIOutputValidator,"const data=window.LuviaAIOutputValidator.validate(definition.schema,fallback(capability,input,context));"
core/ai/ai-core.js,71,window_global,LuviaAIOrchestrator,"async function orchestrate(capability,input={},options={}){return window.LuviaAIOrchestrator.run(capability,input,options)}"
core/ai/ai-core.js,77,window_global,LuviaAIProposals,"async function proposeAction(input,options={}){const response=await run('timeline.propose',input,options);const data=response.data||{};return window.LuviaAIProposals.present({capability:'timeline.propose',actionType:'timeline.batch',actionP"
core/ai/ai-core.js,78,window_global,LuviaAIMemory,async function learnFromEvent(event){return window.LuviaAIMemory.learnFromEvent(event)}
core/ai/ai-core.js,79,window_global,LuviaOpenAIProvider,async function health(){return window.LuviaOpenAIProvider.health()}
core/ai/ai-core.js,81,window_global,LuviaAICapabilities,"function diagnostics(){return{version:VERSION,status:'ready',provider:'openai-via-supabase-edge',serverAuthoritativeModels:true,metrics:clone(metrics),cacheEntries:cache.size,capabilities:window.LuviaAICapabilities?.diagnostics?.(),tools:wi"
core/ai/ai-core.js,81,window_global,LuviaAITools,"function diagnostics(){return{version:VERSION,status:'ready',provider:'openai-via-supabase-edge',serverAuthoritativeModels:true,metrics:clone(metrics),cacheEntries:cache.size,capabilities:window.LuviaAICapabilities?.diagnostics?.(),tools:wi"
core/ai/ai-core.js,81,window_global,LuviaAIPolicy,"function diagnostics(){return{version:VERSION,status:'ready',provider:'openai-via-supabase-edge',serverAuthoritativeModels:true,metrics:clone(metrics),cacheEntries:cache.size,capabilities:window.LuviaAICapabilities?.diagnostics?.(),tools:wi"
core/ai/ai-core.js,81,window_global,LuviaAIContext,"function diagnostics(){return{version:VERSION,status:'ready',provider:'openai-via-supabase-edge',serverAuthoritativeModels:true,metrics:clone(metrics),cacheEntries:cache.size,capabilities:window.LuviaAICapabilities?.diagnostics?.(),tools:wi"
core/ai/ai-core.js,81,window_global,LuviaAIMemory,"function diagnostics(){return{version:VERSION,status:'ready',provider:'openai-via-supabase-edge',serverAuthoritativeModels:true,metrics:clone(metrics),cacheEntries:cache.size,capabilities:window.LuviaAICapabilities?.diagnostics?.(),tools:wi"
core/ai/ai-core.js,81,window_global,LuviaAIOrchestrator,"function diagnostics(){return{version:VERSION,status:'ready',provider:'openai-via-supabase-edge',serverAuthoritativeModels:true,metrics:clone(metrics),cacheEntries:cache.size,capabilities:window.LuviaAICapabilities?.diagnostics?.(),tools:wi"
core/ai/ai-core.js,81,window_global,LuviaAIDomains,"function diagnostics(){return{version:VERSION,status:'ready',provider:'openai-via-supabase-edge',serverAuthoritativeModels:true,metrics:clone(metrics),cacheEntries:cache.size,capabilities:window.LuviaAICapabilities?.diagnostics?.(),tools:wi"
core/ai/ai-core.js,81,window_global,LuviaAIEvidence,"function diagnostics(){return{version:VERSION,status:'ready',provider:'openai-via-supabase-edge',serverAuthoritativeModels:true,metrics:clone(metrics),cacheEntries:cache.size,capabilities:window.LuviaAICapabilities?.diagnostics?.(),tools:wi"
core/ai/ai-core.js,81,window_global,LuviaJourneyKnowledgeGraph,"function diagnostics(){return{version:VERSION,status:'ready',provider:'openai-via-supabase-edge',serverAuthoritativeModels:true,metrics:clone(metrics),cacheEntries:cache.size,capabilities:window.LuviaAICapabilities?.diagnostics?.(),tools:wi"
core/ai/ai-core.js,81,window_global,LuviaAIProposals,"function diagnostics(){return{version:VERSION,status:'ready',provider:'openai-via-supabase-edge',serverAuthoritativeModels:true,metrics:clone(metrics),cacheEntries:cache.size,capabilities:window.LuviaAICapabilities?.diagnostics?.(),tools:wi"
core/ai/ai-core.js,82,window_global,LuviaAI,"async function interpretDiscovery(input,options={}){return run('discovery.plan',{...input,currentMoment:{domain:input.domain,freeText:input.freeText,answers:input.answers||{}}},options)}async function refineDiscovery(input,options={}){retur"
core/ai/ai-core.js,83,window_global,dispatchEvent,"window.dispatchEvent(new CustomEvent('luvia:ai-ready',{detail:{version:VERSION}}));"
core/ai/ai-core.js,83,event_dispatch,luvia:ai-ready,"window.dispatchEvent(new CustomEvent('luvia:ai-ready',{detail:{version:VERSION}}));"
core/ai/ai-orchestrator.js,1,window_global,LuviaAITools,"(() => {'use strict';const VERSION='4.19.1';const MAX_STEPS=5;const clone=v=>v==null?v:JSON.parse(JSON.stringify(v));async function executeToolCalls(calls=[],capability){const out=[];for(const call of calls.slice(0,8)){try{const data=await "
core/ai/ai-orchestrator.js,1,window_global,LuviaOpenAIProvider,"(() => {'use strict';const VERSION='4.19.1';const MAX_STEPS=5;const clone=v=>v==null?v:JSON.parse(JSON.stringify(v));async function executeToolCalls(calls=[],capability){const out=[];for(const call of calls.slice(0,8)){try{const data=await "
core/ai/ai-orchestrator.js,1,window_global,LuviaAITools,"(() => {'use strict';const VERSION='4.19.1';const MAX_STEPS=5;const clone=v=>v==null?v:JSON.parse(JSON.stringify(v));async function executeToolCalls(calls=[],capability){const out=[];for(const call of calls.slice(0,8)){try{const data=await "
core/ai/ai-orchestrator.js,1,window_global,LuviaAITools,"(() => {'use strict';const VERSION='4.19.1';const MAX_STEPS=5;const clone=v=>v==null?v:JSON.parse(JSON.stringify(v));async function executeToolCalls(calls=[],capability){const out=[];for(const call of calls.slice(0,8)){try{const data=await "
core/ai/ai-orchestrator.js,1,window_global,LuviaAIDomains,"(() => {'use strict';const VERSION='4.19.1';const MAX_STEPS=5;const clone=v=>v==null?v:JSON.parse(JSON.stringify(v));async function executeToolCalls(calls=[],capability){const out=[];for(const call of calls.slice(0,8)){try{const data=await "
core/ai/ai-orchestrator.js,1,window_global,LuviaAIOrchestrator,"(() => {'use strict';const VERSION='4.19.1';const MAX_STEPS=5;const clone=v=>v==null?v:JSON.parse(JSON.stringify(v));async function executeToolCalls(calls=[],capability){const out=[];for(const call of calls.slice(0,8)){try{const data=await "
core/ai/ai-command-proposal-service.js,6,window_global,ParisAuth,const userId=()=>window.ParisAuth?.getState?.()?.user?.id||null;
core/ai/ai-command-proposal-service.js,7,window_global,LuviaTripContext,const tripId=()=>window.LuviaTripContext?.getActiveTrip?.()?.id||window.LuviaTripContext?.getActiveTrip?.()?.tripId||null;
core/ai/ai-command-proposal-service.js,7,window_global,LuviaTripContext,const tripId=()=>window.LuviaTripContext?.getActiveTrip?.()?.id||window.LuviaTripContext?.getActiveTrip?.()?.tripId||null;
core/ai/ai-command-proposal-service.js,8,window_global,dispatchEvent,"const emit=(reason,proposal)=>{listeners.forEach(fn=>{try{fn(clone(proposal),reason)}catch{}});window.dispatchEvent(new CustomEvent('luvia:ai-proposal-changed',{detail:{reason,proposal:clone(proposal)}}))};"
core/ai/ai-command-proposal-service.js,8,event_dispatch,luvia:ai-proposal-changed,"const emit=(reason,proposal)=>{listeners.forEach(fn=>{try{fn(clone(proposal),reason)}catch{}});window.dispatchEvent(new CustomEvent('luvia:ai-proposal-changed',{detail:{reason,proposal:clone(proposal)}}))};"
core/ai/ai-command-proposal-service.js,11,window_global,LuviaAIPolicy,"const row={user_id:uid,trip_id:input.tripId||tripId()||null,capability:input.capability||'timeline.propose',action_type:input.actionType||'timeline.batch',action_payload:window.LuviaAIPolicy.sanitize(input.actionPayload||input.payload||{}),"
core/ai/ai-command-proposal-service.js,12,supabase_table,ai_action_proposals,"const client=await window.LuviaSupabaseService.start();const {data,error}=await client.from('ai_action_proposals').insert(row).select().single();if(error)throw error;emit('created',data);return data;"
core/ai/ai-command-proposal-service.js,12,window_global,LuviaSupabaseService,"const client=await window.LuviaSupabaseService.start();const {data,error}=await client.from('ai_action_proposals').insert(row).select().single();if(error)throw error;emit('created',data);return data;"
core/ai/ai-command-proposal-service.js,16,window_global,LuviaSupabaseService,const client=await window.LuviaSupabaseService.start();
core/ai/ai-command-proposal-service.js,21,supabase_table,ai_action_proposals,"const {data,error}=await client.from('ai_action_proposals').update(patch).eq('id',proposal.id).select().single();if(error)throw error;emit(status,data);return data;"
core/ai/ai-command-proposal-service.js,31,window_global,LuviaScheduleIntelligence,"if(change.action==='remove')window.LuviaScheduleIntelligence?.removeEvent?.(change.eventId,{tripId:tripId()});"
core/ai/ai-command-proposal-service.js,33,window_global,LuviaScheduleIntelligence,const current=window.LuviaScheduleIntelligence?.snapshot?.()?.events?.find?.(event=>String(event.id)===String(change.eventId));
core/ai/ai-command-proposal-service.js,34,window_global,LuviaScheduleIntelligence,"window.LuviaScheduleIntelligence?.upsertEvent?.({...current,...eventFromChange(change),id:change.eventId||current?.id});"
core/ai/ai-command-proposal-service.js,35,window_global,LuviaScheduleIntelligence,}else if(change.action==='add')window.LuviaScheduleIntelligence?.upsertEvent?.(eventFromChange(change));
core/ai/ai-command-proposal-service.js,38,window_global,LuviaUIKit,"window.LuviaUIKit?.toast?.('Die bestätigten Reiseänderungen wurden übernommen.',{type:'success'});return done;"
core/ai/ai-command-proposal-service.js,49,event_listener,click,"overlay.addEventListener('click',event=>{if(event.target===overlay)close(false)});"
core/ai/ai-command-proposal-service.js,61,window_global,LuviaAIProposals,"window.LuviaAIProposals=Object.freeze({version:VERSION,create,present,execute,setStatus,subscribe,diagnostics:()=>({version:VERSION,confirmationRequired:true,allowedActions:['timeline.add','timeline.update','timeline.remove']})});"
core/ai/ai-memory-service.js,9,window_global,ParisAuth,const userId = () => window.ParisAuth?.getState?.()?.user?.id || null;
core/ai/ai-memory-service.js,10,window_global,LuviaTripContext,const tripId = () => window.LuviaTripContext?.getActiveTrip?.()?.id || window.LuviaTripContext?.getActiveTrip?.()?.tripId || null;
core/ai/ai-memory-service.js,10,window_global,LuviaTripContext,const tripId = () => window.LuviaTripContext?.getActiveTrip?.()?.id || window.LuviaTripContext?.getActiveTrip?.()?.tripId || null;
core/ai/ai-memory-service.js,44,window_global,dispatchEvent,"window.dispatchEvent(new CustomEvent('luvia:ai-memory-changed', {detail:{reason, snapshot:value}}));"
core/ai/ai-memory-service.js,44,event_dispatch,luvia:ai-memory-changed,"window.dispatchEvent(new CustomEvent('luvia:ai-memory-changed', {detail:{reason, snapshot:value}}));"
core/ai/ai-memory-service.js,59,window_global,LuviaSupabaseService,const client = await window.LuviaSupabaseService.start();
core/ai/ai-memory-service.js,60,supabase_table,ai_learning_signals,"const {data,error} = await client.from('ai_learning_signals')"
core/ai/ai-memory-service.js,79,window_global,LuviaSupabaseService,const client = await window.LuviaSupabaseService.start();
core/ai/ai-memory-service.js,91,supabase_rpc,luvia_record_ai_learning_signal,"const {data,error} = await client.rpc('luvia_record_ai_learning_signal', params);"
core/ai/ai-memory-service.js,103,window_global,LuviaSupabaseService,const client = await window.LuviaSupabaseService.start();
core/ai/ai-memory-service.js,104,supabase_table,ai_learning_signals,"const {data,error} = await client.from('ai_learning_signals')"
core/ai/ai-memory-service.js,120,window_global,LuviaUserPreferences,const current = window.LuviaUserPreferences?.get?.() || {};
core/ai/ai-memory-service.js,129,window_global,LuviaUserPreferences,"await window.LuviaUserPreferences.update(patch, {reason:'ai-signal-confirmed'});"
core/ai/ai-memory-service.js,156,window_global,LuviaSupabaseService,const client = await window.LuviaSupabaseService.start();
core/ai/ai-memory-service.js,164,window_global,LuviaAIPolicy,payload:window.LuviaAIPolicy.sanitize(event.payload || {})
core/ai/ai-memory-service.js,166,supabase_table,ai_interaction_events,"const {data,error} = await client.from('ai_interaction_events').insert(row).select().maybeSingle();"
core/ai/ai-memory-service.js,174,window_global,LuviaAI,"const result = await window.LuviaAI?.run?.('memory.extract', {input:event}, {fallback:true});"
core/ai/ai-memory-service.js,189,window_global,addEventListener,"window.addEventListener('luvia:recommendations-changed', event => {"
core/ai/ai-memory-service.js,189,event_listener,luvia:recommendations-changed,"window.addEventListener('luvia:recommendations-changed', event => {"
core/ai/ai-memory-service.js,201,window_global,addEventListener,"window.addEventListener('luvia:place-collection-changed', event => {"
core/ai/ai-memory-service.js,201,event_listener,luvia:place-collection-changed,"window.addEventListener('luvia:place-collection-changed', event => {"
core/ai/ai-memory-service.js,213,window_global,addEventListener,"window.addEventListener('luvia:user-preferences-changed', () => load({force:true}).catch(() => {}));"
core/ai/ai-memory-service.js,213,event_listener,luvia:user-preferences-changed,"window.addEventListener('luvia:user-preferences-changed', () => load({force:true}).catch(() => {}));"
core/ai/ai-memory-service.js,214,window_global,addEventListener,"window.addEventListener('luvia:auth-changed', () => load({force:true}).catch(() => {}));"
core/ai/ai-memory-service.js,214,event_listener,luvia:auth-changed,"window.addEventListener('luvia:auth-changed', () => load({force:true}).catch(() => {}));"
core/ai/ai-memory-service.js,215,window_global,addEventListener,"window.addEventListener('luvia:ai-ready', () => load().catch(() => {}), {once:true});"
core/ai/ai-memory-service.js,215,event_listener,luvia:ai-ready,"window.addEventListener('luvia:ai-ready', () => load().catch(() => {}), {once:true});"
core/ai/ai-memory-service.js,217,window_global,LuviaAIMemory,window.LuviaAIMemory = Object.freeze({
core/ai/ai-policy-service.js,23,window_global,LuviaAICapabilities,function canRun(capability){const definition=typeof capability==='string'?window.LuviaAICapabilities?.get?.(capability):capability;return Boolean(definition&&Object.values(MODES).includes(definition.mode))}
core/ai/ai-policy-service.js,25,window_global,LuviaAICapabilities,"function assertMode(capability,allowed=['READ','DRAFT']){const def=typeof capability==='string'?window.LuviaAICapabilities?.get?.(capability):capability;if(!def||!allowed.includes(def.mode))throw new Error('AI_POLICY_MODE_DENIED');return de"
core/ai/ai-policy-service.js,27,window_global,LuviaAIPolicy,"window.LuviaAIPolicy=Object.freeze({version:VERSION,modes:MODES,sanitize,canRun,canExecute,assertMode,diagnostics});"
core/ai/ai-evidence-store.js,1,window_global,LuviaAIEvidence,"(() => {'use strict';const VERSION='4.19.1';const records=new Map();const clone=v=>v==null?v:JSON.parse(JSON.stringify(v));function put(items=[],meta={}){for(const item of items||[]){if(!item?.id)continue;records.set(String(item.id),Object."
core/ai/ai-context-service.js,23,window_global,LuviaAICapabilities,const definition=window.LuviaAICapabilities?.get?.(capability);
core/ai/ai-context-service.js,25,window_global,LuviaAITools,"const evidence=await window.LuviaAITools.collect(definition.tools,{capability});"
core/ai/ai-context-service.js,28,window_global,LuviaJourneyKnowledgeGraph,const graph=evidence['journey.context']||(wantsJourney?await window.LuviaJourneyKnowledgeGraph?.load?.().catch(()=>null):null)||null;
core/ai/ai-context-service.js,29,window_global,LuviaAIEvidence,"if(graph?.evidence)window.LuviaAIEvidence?.put?.(graph.evidence,{capability});"
core/ai/ai-context-service.js,42,window_global,LuviaAIPolicy,return window.LuviaAIPolicy.sanitize(context);
core/ai/ai-context-service.js,45,window_global,LuviaAIContext,"window.LuviaAIContext=Object.freeze({version:VERSION,assemble,diagnostics});"
core/ai/ai-dashboard-service.js,15,window_global,dispatchEvent,"state.set(id,{...(current||{}),data:current?.data||placeholder(),loading:true,error:null});window.dispatchEvent(new CustomEvent('luvia:dashboard-widget-refresh',{detail:{id:'aiBrain'}}));"
core/ai/ai-dashboard-service.js,15,event_dispatch,luvia:dashboard-widget-refresh,"state.set(id,{...(current||{}),data:current?.data||placeholder(),loading:true,error:null});window.dispatchEvent(new CustomEvent('luvia:dashboard-widget-refresh',{detail:{id:'aiBrain'}}));"
core/ai/ai-dashboard-service.js,16,window_global,LuviaJourneyKnowledgeGraph,const journey=await window.LuviaJourneyKnowledgeGraph?.load?.({force}).catch(()=>null);
core/ai/ai-dashboard-service.js,17,window_global,LuviaAI,"const response=await window.LuviaAI.run('dashboard.brief',{currentMoment:{surface:'dashboard'},journey,plannedVisits:journey?.plannedVisits||[],instruction:'Nenne alle geplanten Einträge des relevanten Tages vollständig und chronologisch. E"
core/ai/ai-dashboard-service.js,18,window_global,dispatchEvent,"const next={data:response.data,loading:false,error:response.meta?.fallback?'Die Cloud-KI war nicht erreichbar.':'' ,updatedAt:Date.now()};state.set(id,next);window.dispatchEvent(new CustomEvent('luvia:dashboard-widget-refresh',{detail:{id:'"
core/ai/ai-dashboard-service.js,18,event_dispatch,luvia:dashboard-widget-refresh,"const next={data:response.data,loading:false,error:response.meta?.fallback?'Die Cloud-KI war nicht erreichbar.':'' ,updatedAt:Date.now()};state.set(id,next);window.dispatchEvent(new CustomEvent('luvia:dashboard-widget-refresh',{detail:{id:'"
core/ai/ai-dashboard-service.js,22,event_listener,click,"overlay.querySelector('[data-ai-close]').onclick=()=>overlay.remove();overlay.addEventListener('click',event=>{if(event.target===overlay)overlay.remove()});"
core/ai/ai-dashboard-service.js,23,window_global,LuviaAI,"overlay.querySelector('[data-ai-send]').onclick=async()=>{const button=overlay.querySelector('[data-ai-send]'),text=overlay.querySelector('textarea').value.trim(),answer=overlay.querySelector('[data-ai-answer]');if(!text)return;button.disab"
core/ai/ai-dashboard-service.js,23,window_global,LuviaApp,"overlay.querySelector('[data-ai-send]').onclick=async()=>{const button=overlay.querySelector('[data-ai-send]'),text=overlay.querySelector('textarea').value.trim(),answer=overlay.querySelector('[data-ai-answer]');if(!text)return;button.disab"
core/ai/ai-dashboard-service.js,25,window_global,LuviaDashboardWidgets,"if(window.LuviaDashboardWidgets?.register)window.LuviaDashboardWidgets.register({id:'aiBrain',order:5,title:'Luvia Brain',icon:'✦',render});"
core/ai/ai-dashboard-service.js,25,window_global,LuviaDashboardWidgets,"if(window.LuviaDashboardWidgets?.register)window.LuviaDashboardWidgets.register({id:'aiBrain',order:5,title:'Luvia Brain',icon:'✦',render});"
core/ai/ai-dashboard-service.js,26,event_listener,click,"document.addEventListener('click',async event=>{"
core/ai/ai-dashboard-service.js,29,window_global,LuviaTripContext,const trip=window.LuviaTripContext?.getActiveTrip?.()||window.LuviaAppState?.getSnapshot?.()?.trip?.trip||{};
core/ai/ai-dashboard-service.js,29,window_global,LuviaAppState,const trip=window.LuviaTripContext?.getActiveTrip?.()||window.LuviaAppState?.getSnapshot?.()?.trip?.trip||{};
core/ai/ai-dashboard-service.js,30,window_global,LuviaUIKit,"if(button.matches('[data-ai-brief-refresh]')){button.disabled=true;await refresh(trip,{force:true}).catch(error=>window.LuviaUIKit?.toast?.(error.message,{type:'error'}));button.disabled=false;return}"
core/ai/ai-dashboard-service.js,31,window_global,LuviaAI,"if(button.matches('[data-ai-timeline-check]')){button.disabled=true;button.textContent='Luvia prüft …';try{await window.LuviaAI.proposeAction({currentMoment:{surface:'dashboard',intent:'optimize-today'}})}catch(error){window.LuviaUIKit?.toa"
core/ai/ai-dashboard-service.js,31,window_global,LuviaUIKit,"if(button.matches('[data-ai-timeline-check]')){button.disabled=true;button.textContent='Luvia prüft …';try{await window.LuviaAI.proposeAction({currentMoment:{surface:'dashboard',intent:'optimize-today'}})}catch(error){window.LuviaUIKit?.toa"
